Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed,
2018,8,8,10,30,36.2,137,872,944,15.4,443,297,717,29.060000000000002,22.150000000000002,0.18,988,3,N/A
2018,8,8,10,45,36.300000000000004,132,877,940,14.700000000000001,132,877,940,27.69,22.82,0.19,988,3,N/A
2018,8,8,11,0,36.4,132,875,931,14.700000000000001,436,293,704,27.54,23.94,0.19,988,3,N/A
2018,8,8,11,15,36.5,131,872,918,14.700000000000001,430,290,692,27.39,25.43,0.19,988,3.1,N/A
2018,8,8,11,30,36.5,130,868,902,14.700000000000001,130,868,902,27.39,27.240000000000002,0.2,988,3.2,N/A
2018,8,8,11,45,36.6,147,834,874,14.200000000000001,412,284,660,26.330000000000002,29.310000000000002,0.2,988,3.2,N/A
2018,8,8,12,0,36.6,145,828,850,14.200000000000001,145,828,850,26.3,31.580000000000002,0.2,987,3.3000000000000003,N/A
2018,8,8,12,15,36.6,144,820,823,14.200000000000001,144,820,823,26.3,34.02,0.21,987,3.4000000000000004,N/A
2018,8,8,12,30,36.5,141,811,793,14.200000000000001,141,811,793,26.45,36.58,0.21,987,3.4000000000000004,N/A
2018,8,8,12,45,36.5,135,808,761,13.8,135,808,761,25.77,39.24,0.22,987,3.5,N/A
2018,8,8,13,0,36.4,133,797,725,13.8,133,797,725,25.91,41.980000000000004,0.23,987,3.6,N/A
2018,8,8,13,15,36.300000000000004,130,784,686,13.8,130,784,686,26.05,44.78,0.23,987,3.7,N/A
2018,8,8,13,30,36.1,127,769,645,13.8,127,769,645,26.34,47.63,0.24,987,3.8000000000000003,N/A
2018,8,8,13,45,36,120,759,603,13.5,120,759,603,26.060000000000002,50.51,0.25,987,3.9000000000000004,N/A
2018,8,8,14,0,35.9,117,740,557,13.5,117,740,557,26.2,53.43,0.25,987,4,N/A
2018,8,8,14,15,35.6,112,718,510,13.5,112,718,510,26.64,56.36,0.26,987,4.1000000000000005,N/A
2018,8,8,14,30,35.4,108,693,462,13.5,108,693,462,26.93,59.300000000000004,0.27,987,4.2,N/A
2018,8,8,14,45,35.1,102,668,413,13.600000000000001,102,668,413,27.52,62.25,0.28,987,4.3,N/A
2018,8,8,15,0,34.9,96,634,362,13.600000000000001,96,634,362,27.82,65.2,0.28,987,4.4,N/A
2018,8,8,15,15,34.4,90,595,311,13.600000000000001,90,595,311,28.6,68.15,0.29,987,4.4,N/A
2018,8,8,15,30,34,83,551,261,13.600000000000001,83,551,261,29.27,71.09,0.3,988,4.4,N/A
2018,8,8,15,45,33.5,75,500,212,14.200000000000001,75,500,212,31.34,74.01,0.31,988,4.5,N/A
2018,8,8,16,0,33.1,65,436,164,14.200000000000001,65,436,164,32.05,76.92,0.31,988,4.5,N/A
2018,8,8,16,15,32.5,55,361,119,14.200000000000001,55,361,119,33.14,79.79,0.32,988,4.6000000000000005,N/A
2018,8,8,16,30,32,43,272,77,14.200000000000001,43,272,77,34.09,82.64,0.33,988,4.7,N/A
2018,8,8,16,45,31.400000000000002,28,168,42,14.9,28,168,42,36.79,85.43,0.34,988,4.800000000000001,N/A
2018,8,8,17,0,30.900000000000002,13,60,15,14.9,13,60,15,37.85,88.12,0.34,988,4.9,N/A
2018,8,8,17,15,30.6,0,0,0,14.9,0,0,0,38.54,91.17,0.35000000000000003,989,5.1000000000000005,N/A
2018,8,8,17,30,30.3,0,0,0,14.9,0,0,0,39.2,93.9,0.36,989,5.2,N/A
2018,8,8,17,45,29.900000000000002,0,0,0,15.600000000000001,0,0,0,42.1,96.58,0.36,989,5.4,N/A
2018,8,8,18,0,29.6,0,0,0,15.600000000000001,0,0,0,42.83,99.2,0.37,989,5.5,N/A
2018,8,8,18,15,29.400000000000002,0,0,0,15.600000000000001,0,0,0,43.33,101.76,0.38,989,5.6000000000000005,N/A
2018,8,8,18,30,29.1,0,0,0,15.600000000000001,0,0,0,44.08,104.24000000000001,0.38,989,5.6000000000000005,N/A
2018,8,8,18,45,28.8,0,0,0,16.400000000000002,0,0,0,46.94,106.65,0.39,990,5.6000000000000005,N/A
2018,8,8,19,0,28.6,0,0,0,16.400000000000002,0,0,0,47.49,108.97,0.39,990,5.6000000000000005,N/A
2018,8,8,19,15,28.400000000000002,0,0,0,16.3,0,0,0,48.04,111.2,0.4,990,5.6000000000000005,N/A
2018,8,8,19,30,28.200000000000003,0,0,0,16.3,0,0,0,48.6,113.31,0.4,990,5.5,N/A
2018,8,8,19,45,28,0,0,0,16.900000000000002,0,0,0,50.97,115.31,0.41000000000000003,990,5.5,N/A
2018,8,8,20,0,27.8,0,0,0,16.900000000000002,0,0,0,51.57,117.18,0.41000000000000003,990,5.5,N/A
2018,8,8,20,15,27.6,0,0,0,16.900000000000002,0,0,0,52.17,118.9,0.42,990,5.4,N/A
2018,8,8,20,30,27.5,0,0,0,16.900000000000002,0,0,0,52.480000000000004,120.46000000000001,0.42,990,5.300000000000001,N/A
2018,8,8,20,45,27.400000000000002,0,0,0,17.2,0,0,0,53.65,121.86,0.42,990,5.2,N/A
2018,8,8,21,0,27.200000000000003,0,0,0,17.2,0,0,0,54.28,123.07000000000001,0.42,990,5.2,N/A
2018,8,8,21,15,27.1,0,0,0,17.2,0,0,0,54.59,124.08,0.42,990,5,N/A
2018,8,8,21,30,27,0,0,0,17.2,0,0,0,54.910000000000004,124.89,0.43,990,4.9,N/A
2018,8,8,21,45,26.8,0,0,0,17.400000000000002,0,0,0,56.300000000000004,125.49000000000001,0.43,990,4.800000000000001,N/A
2018,8,8,22,0,26.700000000000003,0,0,0,17.400000000000002,0,0,0,56.63,125.86,0.43,990,4.7,N/A
2018,8,8,22,15,26.5,0,0,0,17.400000000000002,0,0,0,57.300000000000004,126,0.43,990,4.5,N/A
2018,8,8,22,30,26.400000000000002,0,0,0,17.400000000000002,0,0,0,57.64,125.92,0.42,990,4.4,N/A
2018,8,8,22,45,26.200000000000003,0,0,0,17.6,0,0,0,59.24,125.60000000000001,0.42,990,4.2,N/A
2018,8,8,23,0,26.1,0,0,0,17.6,0,0,0,59.59,125.07000000000001,0.42,990,4.1000000000000005,N/A
2018,8,8,23,15,26.1,0,0,0,17.6,0,0,0,59.59,124.31,0.42,990,4.1000000000000005,N/A
2018,8,8,23,30,26.1,0,0,0,17.6,0,0,0,59.59,123.35000000000001,0.41000000000000003,990,4.1000000000000005,N/A
2018,8,8,23,45,26.1,0,0,0,17.6,0,0,0,59.59,122.18,0.41000000000000003,990,4.1000000000000005,N/A
2018,8,9,0,0,25.6,0,0,0,17.900000000000002,0,0,0,62.53,120.83,0.41000000000000003,990,3.7,N/A
2018,8,9,0,15,25.400000000000002,0,0,0,17.900000000000002,0,0,0,63.28,119.31,0.4,990,3.6,N/A
2018,8,9,0,30,25.3,0,0,0,17.900000000000002,0,0,0,63.65,117.63,0.4,990,3.6,N/A
2018,8,9,0,45,25.200000000000003,0,0,0,18.2,0,0,0,65.31,115.8,0.39,990,3.5,N/A
2018,8,9,1,0,25.1,0,0,0,18.2,0,0,0,65.7,113.83,0.39,990,3.4000000000000004,N/A
2018,8,9,1,15,25,0,0,0,18.2,0,0,0,66.09,111.75,0.38,990,3.4000000000000004,N/A
2018,8,9,1,30,24.900000000000002,0,0,0,18.2,0,0,0,66.49,109.55,0.38,990,3.4000000000000004,N/A
2018,8,9,1,45,24.8,0,0,0,18.5,0,0,0,68.12,107.25,0.37,990,3.4000000000000004,N/A
2018,8,9,2,0,24.700000000000003,0,0,0,18.5,0,0,0,68.52,104.87,0.36,990,3.3000000000000003,N/A
2018,8,9,2,15,24.6,0,0,0,18.5,0,0,0,68.93,102.4,0.36,990,3.4000000000000004,N/A
2018,8,9,2,30,24.6,0,0,0,18.5,0,0,0,68.93,99.86,0.35000000000000003,990,3.4000000000000004,N/A
2018,8,9,2,45,24.6,0,0,0,18.7,0,0,0,69.92,97.25,0.34,990,3.5,N/A
2018,8,9,3,0,24.5,0,0,0,18.8,0,0,0,70.4,94.59,0.33,991,3.6,N/A
2018,8,9,3,15,24.900000000000002,0,0,0,18.8,0,0,0,68.75,91.87,0.33,991,3.7,N/A
2018,8,9,3,30,25.200000000000003,9,40,10,18.8,9,40,10,67.54,88.77,0.32,991,3.9000000000000004,N/A
2018,8,9,3,45,25.5,24,142,34,18.7,24,142,34,66.25,86.13,0.31,991,4.1000000000000005,N/A
2018,8,9,4,0,25.8,39,246,67,18.7,39,246,67,65.09,83.36,0.3,991,4.3,N/A
2018,8,9,4,15,26.5,52,336,107,18.7,52,336,107,62.46,80.53,0.3,991,4.3,N/A
2018,8,9,4,30,27.1,63,413,151,18.7,63,413,151,60.300000000000004,77.66,0.29,991,4.3,N/A
2018,8,9,4,45,27.8,72,483,199,18,72,483,199,55.230000000000004,74.76,0.28,991,4.3,N/A
2018,8,9,5,0,28.400000000000002,80,539,248,18,80,539,248,53.34,71.85000000000001,0.27,991,4.3,N/A
2018,8,9,5,15,29.1,88,584,298,18,88,584,298,51.230000000000004,68.91,0.27,991,4.1000000000000005,N/A
2018,8,9,5,30,29.8,94,623,348,18,94,623,348,49.21,65.97,0.26,991,3.9000000000000004,N/A
2018,8,9,5,45,30.400000000000002,98,662,399,17.1,98,662,399,44.800000000000004,63.02,0.25,991,3.7,N/A
2018,8,9,6,0,31.1,103,691,447,17.1,103,691,447,43.050000000000004,60.08,0.25,991,3.5,N/A
2018,8,9,6,15,31.700000000000003,107,716,496,17.1,107,716,496,41.62,57.14,0.24,991,3.4000000000000004,N/A
2018,8,9,6,30,32.2,111,738,543,17.1,111,738,543,40.46,54.21,0.23,991,3.3000000000000003,N/A
2018,8,9,6,45,32.7,114,760,589,16.2,114,760,589,37.19,51.29,0.23,991,3.2,N/A
2018,8,9,7,0,33.300000000000004,118,777,633,16.2,118,777,633,35.96,48.410000000000004,0.22,991,3.1,N/A
2018,8,9,7,15,33.7,121,791,675,16.2,121,791,675,35.13,45.56,0.21,990,3,N/A
2018,8,9,7,30,34.1,123,804,714,16.2,123,804,714,34.36,42.75,0.21,990,2.9000000000000004,N/A
2018,8,9,7,45,34.6,126,816,751,15.5,126,816,751,32.04,40.01,0.2,990,2.8000000000000003,N/A
2018,8,9,8,0,35,128,826,785,15.5,128,826,785,31.34,37.33,0.2,990,2.7,N/A
2018,8,9,8,15,35.300000000000004,131,835,816,15.5,131,835,816,30.82,34.76,0.19,990,2.7,N/A
2018,8,9,8,30,35.6,132,842,844,15.5,132,842,844,30.32,32.31,0.19,990,2.6,N/A
2018,8,9,8,45,35.9,147,826,863,15,147,826,863,28.810000000000002,30.01,0.19,990,2.6,N/A
2018,8,9,9,0,36.2,149,832,884,15,149,832,884,28.34,27.900000000000002,0.18,990,2.5,N/A
2018,8,9,9,15,36.300000000000004,150,836,901,15,150,836,901,28.19,26.05,0.18,990,2.5,N/A
2018,8,9,9,30,36.5,150,840,915,15,150,840,915,27.88,24.490000000000002,0.18,990,2.5,N/A
2018,8,9,9,45,36.7,153,839,924,14.600000000000001,153,839,924,26.96,23.3,0.18,989,2.5,N/A
2018,8,9,10,0,36.9,154,840,930,14.600000000000001,154,840,930,26.67,22.54,0.18,989,2.5,N/A
2018,8,9,10,15,36.9,154,841,932,14.600000000000001,154,841,932,26.67,22.25,0.18,989,2.5,N/A
2018,8,9,10,30,37,154,841,931,14.600000000000001,154,841,931,26.53,22.44,0.18,989,2.5,N/A
2018,8,9,10,45,37.1,155,836,924,14.5,155,836,924,26.12,23.11,0.18,989,2.5,N/A
2018,8,9,11,0,37.2,155,834,915,14.5,155,834,915,25.98,24.21,0.19,989,2.5,N/A
2018,8,9,11,15,37.2,155,829,902,14.5,155,829,902,25.98,25.7,0.19,989,2.5,N/A
2018,8,9,11,30,37.2,154,825,885,14.5,154,825,885,25.98,27.5,0.19,989,2.5,N/A
2018,8,9,11,45,37.2,166,798,860,14.5,166,798,860,25.92,29.560000000000002,0.2,989,2.6,N/A
2018,8,9,12,0,37.2,164,791,836,14.5,164,791,836,25.92,31.82,0.2,989,2.6,N/A
2018,8,9,12,15,37.1,162,783,809,14.5,162,783,809,26.07,34.25,0.21,989,2.7,N/A
2018,8,9,12,30,37,160,774,779,14.5,160,774,779,26.21,36.800000000000004,0.21,989,2.8000000000000003,N/A
2018,8,9,12,45,36.9,156,764,746,14.5,156,764,746,26.400000000000002,39.45,0.22,989,2.8000000000000003,N/A
2018,8,9,13,0,36.800000000000004,153,750,709,14.5,153,750,709,26.54,42.19,0.23,989,2.9000000000000004,N/A
2018,8,9,13,15,36.7,150,736,670,14.5,150,736,670,26.69,44.980000000000004,0.23,989,3,N/A
2018,8,9,13,30,36.5,146,720,629,14.5,146,720,629,26.98,47.83,0.24,989,3.1,N/A
2018,8,9,13,45,36.300000000000004,141,703,586,14.600000000000001,141,703,586,27.46,50.71,0.25,989,3.2,N/A
2018,8,9,14,0,36.1,136,683,541,14.600000000000001,136,683,541,27.76,53.620000000000005,0.25,989,3.4000000000000004,N/A
2018,8,9,14,15,35.9,131,659,495,14.600000000000001,131,659,495,28.07,56.550000000000004,0.26,989,3.5,N/A
2018,8,9,14,30,35.6,126,633,447,14.600000000000001,126,633,447,28.53,59.49,0.27,989,3.6,N/A
2018,8,9,14,45,35.4,118,604,398,14.9,118,604,398,29.43,62.440000000000005,0.28,989,3.7,N/A
2018,8,9,15,0,35.1,111,569,348,14.9,111,569,348,29.92,65.39,0.28,989,3.9000000000000004,N/A
2018,8,9,15,15,34.6,103,529,299,14.9,103,529,299,30.75,68.34,0.29,989,3.9000000000000004,N/A
2018,8,9,15,30,34.2,95,483,250,14.9,95,483,250,31.44,71.28,0.3,989,3.9000000000000004,N/A
2018,8,9,15,45,33.800000000000004,84,435,202,15.5,84,435,202,33.46,74.2,0.31,989,4,N/A
2018,8,9,16,0,33.300000000000004,72,370,155,15.5,72,370,155,34.410000000000004,77.11,0.31,989,4,N/A
2018,8,9,16,15,32.800000000000004,60,297,111,15.5,60,297,111,35.38,79.99,0.32,989,4.2,N/A
2018,8,9,16,30,32.300000000000004,44,212,70,15.5,44,212,70,36.39,82.84,0.33,989,4.3,N/A
2018,8,9,16,45,31.8,27,124,37,16.1,27,124,37,39.01,85.63,0.33,989,4.5,N/A
2018,8,9,17,0,31.3,11,37,12,16.1,11,37,12,40.13,88.31,0.34,989,4.7,N/A
2018,8,9,17,15,31,0,0,0,16.1,0,0,0,40.82,91.38,0.35000000000000003,989,4.800000000000001,N/A
2018,8,9,17,30,30.700000000000003,0,0,0,16.1,0,0,0,41.52,94.12,0.36,989,4.9,N/A
2018,8,9,17,45,30.400000000000002,0,0,0,16.7,0,0,0,43.660000000000004,96.8,0.36,990,5.1000000000000005,N/A
2018,8,9,18,0,30.1,0,0,0,16.7,0,0,0,44.410000000000004,99.42,0.37,990,5.2,N/A
2018,8,9,18,15,29.900000000000002,0,0,0,16.7,0,0,0,44.93,101.99000000000001,0.38,990,5.1000000000000005,N/A
2018,8,9,18,30,29.6,0,0,0,16.7,0,0,0,45.7,104.48,0.38,990,5,N/A
2018,8,9,18,45,29.3,0,0,0,17,0,0,0,47.58,106.89,0.39,990,5,N/A
2018,8,9,19,0,29.1,0,0,0,17,0,0,0,48.13,109.22,0.39,990,4.9,N/A
2018,8,9,19,15,28.900000000000002,0,0,0,17,0,0,0,48.69,111.45,0.4,990,4.800000000000001,N/A
2018,8,9,19,30,28.700000000000003,0,0,0,17,0,0,0,49.25,113.57000000000001,0.4,990,4.800000000000001,N/A
2018,8,9,19,45,28.5,0,0,0,17.1,0,0,0,50.230000000000004,115.57000000000001,0.41000000000000003,990,4.7,N/A
2018,8,9,20,0,28.3,0,0,0,17.1,0,0,0,50.81,117.44,0.41000000000000003,990,4.7,N/A
2018,8,9,20,15,28.1,0,0,0,17.1,0,0,0,51.4,119.17,0.41000000000000003,990,4.6000000000000005,N/A
2018,8,9,20,30,28,0,0,0,17.1,0,0,0,51.7,120.74000000000001,0.42,990,4.6000000000000005,N/A
2018,8,9,20,45,27.8,0,0,0,17.1,0,0,0,52.07,122.14,0.42,990,4.6000000000000005,N/A
2018,8,9,21,0,27.700000000000003,0,0,0,17.1,0,0,0,52.370000000000005,123.35000000000001,0.42,990,4.5,N/A
2018,8,9,21,15,27.6,0,0,0,17.1,0,0,0,52.68,124.37,0.42,990,4.5,N/A
2018,8,9,21,30,27.400000000000002,0,0,0,17.1,0,0,0,53.29,125.18,0.42,990,4.4,N/A
2018,8,9,21,45,27.3,0,0,0,17,0,0,0,53.22,125.78,0.42,990,4.4,N/A
2018,8,9,22,0,27.1,0,0,0,16.900000000000002,0,0,0,53.84,126.15,0.42,990,4.4,N/A
2018,8,9,22,15,27,0,0,0,16.900000000000002,0,0,0,54.160000000000004,126.29,0.42,990,4.3,N/A
2018,8,9,22,30,26.8,0,0,0,16.900000000000002,0,0,0,54.800000000000004,126.21000000000001,0.42,990,4.3,N/A
2018,8,9,22,45,26.700000000000003,0,0,0,16.900000000000002,0,0,0,54.97,125.89,0.42,990,4.3,N/A
2018,8,9,23,0,26.6,0,0,0,16.900000000000002,0,0,0,55.29,125.34,0.42,990,4.2,N/A
2018,8,9,23,15,26.6,0,0,0,16.900000000000002,0,0,0,55.29,124.58,0.42,990,4.2,N/A
2018,8,9,23,30,26.6,0,0,0,16.900000000000002,0,0,0,55.29,123.61,0.41000000000000003,990,4.2,N/A
2018,8,9,23,45,26.6,0,0,0,16.900000000000002,0,0,0,55.29,122.44,0.41000000000000003,990,4.2,N/A
2018,8,10,0,0,26,0,0,0,16.900000000000002,0,0,0,57.38,121.08,0.41000000000000003,990,4.2,N/A
2018,8,10,0,15,25.900000000000002,0,0,0,16.900000000000002,0,0,0,57.72,119.55,0.4,990,4.1000000000000005,N/A
2018,8,10,0,30,25.700000000000003,0,0,0,16.900000000000002,0,0,0,58.410000000000004,117.86,0.4,990,4.1000000000000005,N/A
2018,8,10,0,45,25.6,0,0,0,17,0,0,0,59.07,116.03,0.39,990,4.1000000000000005,N/A
2018,8,10,1,0,25.5,0,0,0,17,0,0,0,59.42,114.05,0.39,990,4,N/A
2018,8,10,1,15,25.3,0,0,0,17,0,0,0,60.120000000000005,111.96000000000001,0.38,990,4,N/A
2018,8,10,1,30,25.200000000000003,0,0,0,17,0,0,0,60.480000000000004,109.75,0.37,990,4,N/A
2018,8,10,1,45,25.1,0,0,0,17.1,0,0,0,61.09,107.45,0.37,990,3.9000000000000004,N/A
2018,8,10,2,0,24.900000000000002,0,0,0,17.1,0,0,0,61.82,105.06,0.36,990,3.9000000000000004,N/A
2018,8,10,2,15,24.8,0,0,0,17.1,0,0,0,62.25,102.58,0.35000000000000003,991,3.9000000000000004,N/A
2018,8,10,2,30,24.700000000000003,0,0,0,17.1,0,0,0,62.620000000000005,100.04,0.35000000000000003,991,3.9000000000000004,N/A
2018,8,10,2,45,24.700000000000003,0,0,0,17.2,0,0,0,63.21,97.42,0.34,991,3.9000000000000004,N/A
2018,8,10,3,0,24.6,0,0,0,17.2,0,0,0,63.59,94.76,0.33,991,4,N/A
2018,8,10,3,15,24.8,0,0,0,17.2,0,0,0,62.84,92.04,0.33,991,4.1000000000000005,N/A
2018,8,10,3,30,25.1,8,28,9,17.2,8,28,9,61.730000000000004,88.91,0.32,991,4.3,N/A
2018,8,10,3,45,25.3,23,118,31,17.2,23,118,31,60.870000000000005,86.28,0.31,991,4.4,N/A
2018,8,10,4,0,25.6,39,219,64,17.2,39,219,64,59.800000000000004,83.51,0.3,991,4.6000000000000005,N/A
2018,8,10,4,15,26.200000000000003,53,310,103,17.2,53,310,103,57.72,80.68,0.3,991,4.6000000000000005,N/A
2018,8,10,4,30,26.8,65,388,147,17.2,65,388,147,55.72,77.8,0.29,991,4.6000000000000005,N/A
2018,8,10,4,45,27.400000000000002,75,456,194,16.5,75,456,194,51.49,74.9,0.28,991,4.6000000000000005,N/A
2018,8,10,5,0,28,84,511,242,16.5,84,511,242,49.72,71.99,0.27,991,4.7,N/A
2018,8,10,5,15,28.700000000000003,92,558,291,16.5,92,558,291,47.75,69.05,0.27,991,4.5,N/A
2018,8,10,5,30,29.400000000000002,99,598,341,16.5,99,598,341,45.86,66.11,0.26,991,4.4,N/A
2018,8,10,5,45,30.1,104,635,391,15.600000000000001,104,635,391,41.62,63.160000000000004,0.25,991,4.2,N/A
2018,8,10,6,0,30.8,110,665,440,15.600000000000001,110,665,440,39.99,60.22,0.24,991,4.1000000000000005,N/A
2018,8,10,6,15,31.3,115,691,489,15.600000000000001,115,691,489,38.88,57.28,0.24,991,4,N/A
2018,8,10,6,30,31.900000000000002,119,714,536,15.600000000000001,119,714,536,37.58,54.35,0.23,991,3.9000000000000004,N/A
2018,8,10,6,45,32.4,123,736,582,15,123,736,582,35.04,51.44,0.22,991,3.8000000000000003,N/A
2018,8,10,7,0,33,126,753,625,15,126,753,625,33.88,48.56,0.22,991,3.7,N/A
2018,8,10,7,15,33.4,130,769,667,15,130,769,667,33.14,45.71,0.21,991,3.6,N/A
2018,8,10,7,30,33.800000000000004,133,782,706,15,133,782,706,32.410000000000004,42.910000000000004,0.21,991,3.6,N/A
2018,8,10,7,45,34.2,135,795,743,14.700000000000001,135,795,743,31,40.17,0.2,991,3.5,N/A
2018,8,10,8,0,34.6,137,805,776,14.700000000000001,137,805,776,30.32,37.51,0.2,991,3.4000000000000004,N/A
2018,8,10,8,15,34.9,139,814,807,14.700000000000001,139,814,807,29.82,34.94,0.19,991,3.4000000000000004,N/A
2018,8,10,8,30,35.1,141,824,836,14.700000000000001,141,824,836,29.46,32.5,0.19,990,3.3000000000000003,N/A
2018,8,10,8,45,35.4,150,819,858,14.5,150,819,858,28.73,30.22,0.19,990,3.3000000000000003,N/A
2018,8,10,9,0,35.7,151,825,879,14.5,151,825,879,28.27,28.13,0.18,990,3.3000000000000003,N/A
2018,8,10,9,15,35.9,152,829,896,14.5,152,829,896,27.96,26.29,0.18,990,3.2,N/A
2018,8,10,9,30,36,153,833,909,14.5,153,833,909,27.8,24.75,0.18,990,3.2,N/A
2018,8,10,9,45,36.2,149,842,921,14.4,149,842,921,27.29,23.57,0.18,990,3.2,N/A
2018,8,10,10,0,36.4,149,844,927,14.4,149,844,927,26.990000000000002,22.82,0.18,990,3.2,N/A
2018,8,10,10,15,36.5,150,844,930,14.4,150,844,930,26.84,22.54,0.18,990,3.2,N/A
2018,8,10,10,30,36.6,150,844,928,14.4,150,844,928,26.7,22.73,0.18,990,3.2,N/A
2018,8,10,10,45,36.6,145,849,924,14.200000000000001,145,849,924,26.41,23.400000000000002,0.18,990,3.2,N/A
2018,8,10,11,0,36.7,145,846,915,14.200000000000001,145,846,915,26.27,24.5,0.19,990,3.2,N/A
2018,8,10,11,15,36.7,144,843,902,14.200000000000001,144,843,902,26.240000000000002,25.97,0.19,989,3.2,N/A
2018,8,10,11,30,36.7,143,839,886,14.200000000000001,143,839,886,26.240000000000002,27.76,0.19,989,3.2,N/A
2018,8,10,11,45,36.7,167,793,855,14.100000000000001,167,793,855,25.97,29.810000000000002,0.2,989,3.2,N/A
2018,8,10,12,0,36.7,165,786,831,14.100000000000001,165,786,831,25.97,32.06,0.2,989,3.3000000000000003,N/A
2018,8,10,12,15,36.6,163,778,804,14.100000000000001,163,778,804,26.11,34.480000000000004,0.21,989,3.3000000000000003,N/A
2018,8,10,12,30,36.6,161,770,776,14.100000000000001,161,770,776,26.11,37.03,0.21,989,3.3000000000000003,N/A
2018,8,10,12,45,36.5,151,772,745,13.9,151,772,745,25.990000000000002,39.67,0.22,989,3.3000000000000003,N/A
2018,8,10,13,0,36.4,148,760,709,13.9,148,760,709,26.13,42.4,0.22,989,3.4000000000000004,N/A
2018,8,10,13,15,36.300000000000004,145,746,670,13.9,145,746,670,26.27,45.19,0.23,989,3.4000000000000004,N/A
2018,8,10,13,30,36.1,141,730,629,13.9,141,730,629,26.560000000000002,48.04,0.24,989,3.4000000000000004,N/A
2018,8,10,13,45,36,131,726,589,13.700000000000001,131,726,589,26.43,50.910000000000004,0.24,989,3.5,N/A
2018,8,10,14,0,35.800000000000004,127,705,543,13.700000000000001,127,705,543,26.72,53.82,0.25,989,3.5,N/A
2018,8,10,14,15,35.6,122,682,496,13.700000000000001,122,682,496,27.01,56.75,0.26,989,3.6,N/A
2018,8,10,14,30,35.4,117,656,448,13.700000000000001,117,656,448,27.310000000000002,59.69,0.27,989,3.7,N/A
2018,8,10,14,45,35.1,108,637,401,13.700000000000001,108,637,401,27.67,62.64,0.27,989,3.7,N/A
2018,8,10,15,0,34.9,102,603,351,13.700000000000001,102,603,351,27.98,65.59,0.28,989,3.8000000000000003,N/A
2018,8,10,15,15,34.4,94,561,300,13.700000000000001,94,561,300,28.76,68.54,0.29,989,3.8000000000000003,N/A
2018,8,10,15,30,34,87,515,250,13.700000000000001,87,515,250,29.41,71.48,0.3,989,3.7,N/A
2018,8,10,15,45,33.5,77,468,202,14,77,468,202,30.89,74.4,0.3,989,3.7,N/A
2018,8,10,16,0,33.1,67,404,155,14,67,404,155,31.59,77.31,0.31,989,3.7,N/A
2018,8,10,16,15,32.5,55,327,111,14,55,327,111,32.67,80.19,0.32,989,3.8000000000000003,N/A
2018,8,10,16,30,31.900000000000002,42,236,70,14,42,236,70,33.79,83.04,0.33,989,3.9000000000000004,N/A
2018,8,10,16,45,31.3,26,138,36,14.4,26,138,36,35.92,85.83,0.33,990,4,N/A
2018,8,10,17,0,30.8,11,39,12,14.4,11,39,12,36.96,88.51,0.34,990,4.1000000000000005,N/A
2018,8,10,17,15,30.400000000000002,0,0,0,14.4,0,0,0,37.81,91.60000000000001,0.35000000000000003,990,4.2,N/A
2018,8,10,17,30,30,0,0,0,14.4,0,0,0,38.68,94.34,0.36,990,4.3,N/A
2018,8,10,17,45,29.6,0,0,0,15,0,0,0,40.980000000000004,97.02,0.36,990,4.4,N/A
2018,8,10,18,0,29.3,0,0,0,14.9,0,0,0,41.69,99.65,0.37,990,4.6000000000000005,N/A
2018,8,10,18,15,29,0,0,0,15,0,0,0,42.46,102.22,0.37,991,4.5,N/A
2018,8,10,18,30,28.700000000000003,0,0,0,15,0,0,0,43.2,104.72,0.38,991,4.5,N/A
2018,8,10,18,45,28.5,0,0,0,15.4,0,0,0,45.01,107.14,0.39,991,4.5,N/A
2018,8,10,19,0,28.200000000000003,0,0,0,15.4,0,0,0,45.79,109.47,0.39,991,4.5,N/A
2018,8,10,19,15,28,0,0,0,15.4,0,0,0,46.33,111.7,0.4,991,4.4,N/A
2018,8,10,19,30,27.8,0,0,0,15.4,0,0,0,46.87,113.83,0.4,991,4.3,N/A
2018,8,10,19,45,27.6,0,0,0,15.700000000000001,0,0,0,48.230000000000004,115.84,0.41000000000000003,991,4.3,N/A
2018,8,10,20,0,27.5,0,0,0,15.700000000000001,0,0,0,48.51,117.71000000000001,0.41000000000000003,991,4.2,N/A
2018,8,10,20,15,27.3,0,0,0,15.700000000000001,0,0,0,49.08,119.45,0.41000000000000003,991,4.2,N/A
2018,8,10,20,30,27.1,0,0,0,15.700000000000001,0,0,0,49.660000000000004,121.02,0.42,991,4.1000000000000005,N/A
2018,8,10,20,45,27,0,0,0,15.700000000000001,0,0,0,50,122.42,0.42,991,4.1000000000000005,N/A
2018,8,10,21,0,26.8,0,0,0,15.700000000000001,0,0,0,50.59,123.64,0.42,991,4.1000000000000005,N/A
2018,8,10,21,15,26.700000000000003,0,0,0,15.700000000000001,0,0,0,50.89,124.66,0.42,991,4,N/A
2018,8,10,21,30,26.5,0,0,0,15.700000000000001,0,0,0,51.49,125.48,0.42,991,4,N/A
2018,8,10,21,45,26.3,0,0,0,15.700000000000001,0,0,0,52.04,126.07000000000001,0.42,991,4,N/A
